id,keyword,location,text,target,processed_text
8863,sandstorm,Merica,I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/c7c8R2haPt,0,ive entered giveaway win copy insurgencysandstorm steam check
8864,sandstorm,,The confetti at a #NationalChampionship game is nothing short of breath taking. Feels like an overwhelming sandstorm to…,0,confetti nationalchampionship game nothing short breath taking feel like overwhelming sandstorm
8865,sandstorm,,so interesting to learn that Little Women directed itself and Parasite didn't have any actors in it,0,interesting learn little woman directed parasite didnt actor
8866,sandstorm,,I was scrolling through my mmm gif folder and... 😳😳 Miss Jung...i- + Solar Moonbyul Wheein Hwasa + https://…,0,scrolling mmm gif folder miss jungi solar moonbyul wheein hwasa
8867,sandstorm,,Mamamoo world tour PLSS!,0,mamamoo world tour plss
8868,sandstorm,,The final draft of hip sounds really sassy while this one sounds real sensual https://t.co/PwbH0j3TRo,0,final draft hip sound really sassy one sound real sensual
8869,sandstorm,,probably the cutest answer and the cutest reaction ever i love just crying all the time https://t.co/f44RSNGbac,0,probably cutest answer cutest reaction ever love cry time
8870,sandstorm,header 📸: @mirihawke,there was a song I forgot and remembered the chorus half-correct and I tried to Soundhound it by haphazardly hummin… https://t.co/XBHKGfuDTh,0,song forgot remembered chorus halfcorrect tried soundhound haphazardly hummin
8871,sandstorm,,"No Greta Gerwig for ‘Little Women,’ no Lulu Wang for ‘The Farewell,’ no Lorene Scafaria for ‘Hustlers,’ no Melina Matsou…",0,greta gerwig little woman lulu wang farewell lorene scafaria hustler melina matsou
8872,sandstorm,,Going from mocap suits and green screens to epic battle scenes truly takes a village. And what a great village it is! Cong…,0,going mocap suit green screen epic battle scene truly take village great village cong
8873,sandstorm,,lol hold up -- they just aired a preview for the preview black widow is STILL dropping damn vormir is tall,0,lol hold aired preview preview black widow still dropping damn vormir tall
8874,sandstorm,,"“Family. Back together again.” Watch this brand-new special look at Marvel Studios’ #BlackWidow, in theaters May 1. http…",0,family back together watch brandnew special look marvel studio blackwidow theater may 1
8875,sandstorm,,jung wheein learned how to play the drums within 6 months. 6. months. want to know what i did successfully in 6 months? get…,0,jung wheein learned play drum within 6 month 6 month want know successfully 6 month get
8876,sandstorm,,How soon can South Carolina replace Sandstorm with something half as fun as Neck? Bring the Swag back.,0,soon south carolina replace sandstorm something half fun neck bring swag back
8877,sandstorm,,I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/daxyzjdFvm,0,ive entered giveaway win copy insurgencysandstorm steam check
8878,sandstorm,,Sandstorm...isn’t that a Gamecock thing?🤔 Never thought Clemson stood a chance against this talente… https://t.co/KZDfH3m5FD,0,sandstormisnt gamecock thing never thought clemson stood chance talente
8879,sandstorm,,This is wild 😭,1,wild
8880,sandstorm,Da Cloudz,It was a damn sandstorm when I went a couple years ago hahaha,1,damn sandstorm went couple year ago hahaha
8881,sandstorm,,Sandstorm hahahahhaa,0,sandstorm hahahahhaa
8882,sandstorm,"Orlando, FL",The confetti at a #NationalChampionship game is nothing short of breath taking. Feels like an overwhelming sandstor… https://t.co/xWdVGgXbqE,0,confetti nationalchampionship game nothing short breath taking feel like overwhelming sandstor
8883,sandstorm,,I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/2XIZArCUQu,0,ive entered giveaway win copy insurgencysandstorm steam check
8884,sandstorm,,You don’t know it’s a fact if someone disagrees with you. For examp… https://t.co/k5MimGGLoQ,0,dont know fact someone disagrees examp
8885,sandstorm,Galar Region,"Final random thought of the night, I'm sleepy. Will the dynomax weather system return in the new wild areas? My gu… https://t.co/Ne16DMhj3P",0,final random thought night im sleepy dynomax weather system return new wild area gu
8886,sandstorm,"Gen Santos City, Philippines",Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/eYpO7pXzWc,0,iran hit sandstorm amp earthquake plan attack israel
8887,sandstorm,KANSAS,"And I still chant the words ""L-S-U"" during Sandstorm. #CLEMvsLSU",0,still chant word lsu sandstorm clemvslsu
8888,sandstorm,South Carolina somewhere...,Also random #sandstorm,0,also random sandstorm
8889,sandstorm,"Columbia, SC",Now Playing on iWoody Radio: Darude - Sandstorm https://t.co/xQCwDKsHk1,0,playing iwoody radio darude sandstorm
8890,sandstorm,,Just an Otter sliding on the snow https://t.co/Aw4Y4RA0Wc,0,otter sliding snow
8891,sandstorm,,"""If we kill Mother Earth, what have we got? Nothing."" Thousands across #Australia are calling out the prime minister for his l…",0,kill mother earth got nothing thousand across australia calling prime minister l
8892,sandstorm,,January 11 - Zico posted anysong challenge with Hwasa 12 - Solar X Kassy collab news 13 - Wheein dropped her version of…,0,january 11 zico posted anysong challenge hwasa 12 solar x kassy collab news 13 wheein dropped version
8893,sandstorm,,This comment 😍😍😍 https://t.co/doPudiQYRY,0,comment
8894,sandstorm,,Black Widow vs. Taskmaster #BlackWidow https://t.co/k99qcGDqxm,0,black widow v taskmaster blackwidow
8895,sandstorm,,"spiderverse won best animated, and black panther was nominated for best picture last year wym finally",0,spiderverse best animated black panther nominated best picture last year wym finally
8896,sandstorm,,This concert video of Moonbyul covering TVXQ does not have enough views. Vocals? Suit? Ripping off her tie? Body rolls?…,0,concert video moonbyul covering tvxq enough view vocal suit ripping tie body roll
8897,sandstorm,,"i spent 40,000 won only for shipping you bitch",0,spent 40000 shipping bitch
8898,sandstorm,,When a customer really annoys you but the boss is watching from a distance https://t.co/IRfUwfyaKv,0,customer really annoys bos watching distance
8899,screamed,Madrid / ♥ PedrosoDeAcim,I screamed so loudly https://t.co/qNA9vQ2OTc,0,screamed loudly
8900,screamed,Oregon,These MATH Macarons are so cute I screamed 😭🧢🐼 #HAPPYBIRTHDAYANDREWYANG #NationalCookieDay #YangCookieDay #macarons #MakeAmer…,0,math macarons cute screamed happybirthdayandrewyang nationalcookieday yangcookieday macarons makeamer
8901,screamed,,"Boy, 10, screamed 'I'm going to die' and was badly burnt trying to copy YouTube stunt https://t.co/Qpc8S88xWs https://t.co…",1,boy 10 screamed im going die badly burnt trying copy youtube stunt
8902,screamed,,The lack of news articles and reactions and exposure from the trial of Ahn Joonyoung and gang today just shows that none o…,0,lack news article reaction exposure trial ahn joonyoung gang today show none
8903,screamed,,they went to the valley to play in the water once and 1st girl suddenly screamed while kicking the water and a snake fell o…,1,went valley play water 1st girl suddenly screamed kicking water snake fell
8904,screamed,,remember when i screamed stray kids everywhere all around the world and eliz qian and shin where supposed to do it with me…,0,remember screamed stray kid everywhere around world eliz qian shin supposed
8905,screamed,rip old acc Aug2013 - Oct2018,DUDE I WAS ALONE IN THE THEATRE AND I SCREAMED I FELT THIS https://t.co/oWUJ86HS6e,0,dude alone theatre screamed felt
8906,screamed,mgc/4❤️,I found this beauty in my old screenshots and when I tell you I SCREAMED https://t.co/wHkRd5C1Ib,0,found beauty old screenshots tell screamed
8907,screamed,Toronto,Everything about bleach screamed top 5 anime till it started gift wrapping ichigo everything,0,everything bleach screamed top 5 anime till started gift wrapping ichigo everything
8908,screamed,"Mumbai, India ",Bruhhhh I screamed when she said that 😭 MY HEAD WAS LIKE DOCTOR DOCTORR KO BULAAO and she said agar m… https://t.co/8HKknRU7VT,0,bruhhhh screamed said head like doctor doctorr ko bulaao said agar
8909,screamed,"Bay Area, CA","My sister was for Warren. Tonight, she's terrified trump will win bc the shit WARREN pulled &amp; what she saw on msn. She S…",0,sister warren tonight shes terrified trump win bc shit warren pulled amp saw msn
8910,screamed,Lagos...,"The moment Naira Marley screamed “Marlians On Reminisce Instagram” Sarz should have ended the track there, the remaining vers…",0,moment naira marley screamed marlians reminisce instagram sarz ended track remaining vers
8911,screamed,"Baton Rouge, LA",LMFAOOOO I SCREAMED😂😂 https://t.co/ZVYOJQtiLk,0,lmfaoooo screamed
8912,screamed,Where Stray Kids stay,DON’T KNOW WHAT TO DO IN MY ASS WHEN I SAY I SCREAMED https://t.co/XYzTxUGVk7,0,dont know as say screamed
8913,screamed,,"This is, again, a lie. The House GOP called multiple witnesses who were allowed, but when they had things to…",0,lie house gop called multiple witness allowed thing
8914,screamed,Southern Cali,Everything about bleach screamed top 5 anime till it started gift wrapping ichigo everything,0,everything bleach screamed top 5 anime till started gift wrapping ichigo everything
8915,screamed,your stomach,i screamed after watching on brooklyn 99! such a surprise even though i don't watch the show 😂,0,screamed watching brooklyn 99 surprise even though dont watch show
8916,screamed,菲律宾,I literally screamed when I saw a vid of a G-force member dancing to All Me like bruh my heart 😩,0,literally screamed saw vid gforce member dancing like bruh heart
8917,screamed,baearea,I absolutely loved Hustlers so much &amp; this scene was the cherry on top 🖤 The way I SCREAMED when I saw this part omg https://…,0,absolutely loved hustler much amp scene cherry top way screamed saw part omg
8918,screamed,Switzerland,"Everytime i see or hear somebody is called Christina i think about the time i bought a Nintendo card at a Spar, it didn't…",0,everytime see hear somebody called christina think time bought nintendo card spar didnt
8919,screamed,"스키즈, 태연. ","It's literally a shocking news. I remember i screamed for a whole night, didnt think they will drop… https://t.co/2Qr9pafA8T",1,literally shocking news remember screamed whole night didnt think drop
8920,screamed,she/her • 18↑,the way i SCREAMED when i heard those first notes https://t.co/12qE2u7hkD,0,way screamed heard first note
8921,screamed,Bangtan biased🎗,when I tell you I screamed a boiling egg spotted https://t.co/aHpsdqvCLy,0,tell screamed boiling egg spotted
8922,screamed,,NO WAIT SHUT THE FUCK UP I LITERALLY SCREAMED https://t.co/P0apJo2AHM,0,wait shut fuck literally screamed
8923,screamed,,My mum came out and she screamed so loud from shock then she was like it’s ok its ok bc she saw me historicallly cr… https://t.co/BMQQUdUgvc,0,mum came screamed loud shock like ok ok bc saw historicallly cr
